event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN29103,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Kermanshah city (Kermanshah) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29104,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Tabriz,Central,Tabriz,38.0800,46.2919,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Tabriz city (East Azerbaijan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29105,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Shiraz city (Fars) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29106,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ardabil,Ardabil,Central,Ardabil,38.2498,48.2933,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ardabil city (Ardabil) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29107,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Isfahan city (Isfahan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29108,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Borujerd,Central,Borujerd,33.8973,48.7516,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the county telecommunication company's central office in Borujerd city (Lorestan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29109,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Shush,Shavur,Haft Tappeh,32.0837,48.4100,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 14 October 2024, young job seekers gathered at the entrance of the Haft Tappeh Sugarcane Agro-Industry Company in Haft Tappeh city (Khuzestan) to demand the hiring of local job seekers.",0,crowd size=no report,1729592851
IRN29110,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Ilam,Central,Ilam,33.6374,46.4227,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ilam city (Ilam) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29111,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hamadan,Hamadan,Central,Hamadan,34.7992,48.5146,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Hamadan city (Hamadan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29112,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 5,35.7432,51.3079,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Tehran - District 5 (Tehran) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29113,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Rasht city (Gilan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29114,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Kangan,Central,Kangan,27.8340,52.0628,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, workers employed at the Pars Oil and Gas Company of the Pars Special Economic Energy Zone protested outside their workplace at the second site in Kangan city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1729592851
IRN29115,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Asaluyeh,Central,Bandar e Asaluyeh,27.4761,52.6074,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, workers employed at the Pars Oil and Gas Company of the Pars Special Economic Energy Zone protested outside their workplace at the first site in Bandar e Asaluyeh city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1729592851
IRN29116,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Kangan,Central,Tonbak,27.7294,52.1773,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, workers employed at the 10th Refinery of the Pars Special Economic Energy Zone protested outside their workplace in Tonbak city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1729592851
IRN29117,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Khorramabad city (Lorestan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29118,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Marivan,Central,Marivan,35.5183,46.1830,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, retirees of the telecommunication company staged a protest in front of the county telecommunication company's central office in Marivan city (Kurdistan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1729592851
IRN29119,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,,Shahr-e Khas,27.9474,52.1873,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, employees of the Fajr Jam Gas Refining Company protested outside their workplace in Shahr-e Khas (Jam, Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1729592851
IRN29133,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, educators of the Literacy Movement Organization staged a protest in front of the Ministry of Education for the second day in a row in Tehran - District 6 (Tehran) to demand determining their job status and recruiting in the Ministry of Education.",0,crowd size=no report,1729592851
IRN29135,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Eteraze Bazar; Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 October 2024, local residents staged a rally outside the Ministry of Industry, Mine and Trade's building in Tehran - District 6 (Tehran) to protest against mining activities and their detrimental environmental effects in the Isfahan province.",0,crowd size=no report,1729592851
IRN29151,2024-10-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 20,35.5992,51.4388,1,Tasnim News Agency,National,"On 14 October 2024, residents of the Nafarabad neighborhood held a rally for the fourth time after receiving an order to demolish their house by police in Tehran - District 20 (Tehran) to demand to receive the title deeds of their houses.",0,crowd size=no report,1729592851
IRN29080,2024-10-13,2024,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,State forces,Civilians (Iran),Baloch Ethnic Group (Iran); Smugglers (Iran),Civilians,State forces-Civilians,Civilian targeting,364,Middle East,Iran,Sistan and Baluchestan,Saravan,Bam Pasht,Askan,26.8108,63.1398,2,Baloch Campaign; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, an anti-personnel mine planted by IRGC exploded on the Iran-Pakistan border of Sukhteh Mak near Askan village (Sistan and Baluchestan). As a result, a Sukhtbar or Baloch fuel smuggler was killed.",1,,1729592851
IRN29089,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of the Social Security Organization protested in front of the Social Security Organization in Ahvaz city (Khuzestan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1729592851
IRN29090,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Shush,Central,Shush,32.1942,48.2436,1,Haft Tappeh Sugar Cane Mill Labor Syndicate; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of the Social Security Organization protested in front of the county governor's office in Shush city (Khuzestan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1729592851
IRN29091,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of Khuzestan steel industries protested in front of the Steel Servants Pension Organization's office in Ahvaz city (Khuzestan) over the non-fulfillment of contract obligations and demanded a salary increase.",0,crowd size=no report,1729592851
IRN29092,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of Isfahan steel industries protested in front of the Steel Servants Pension Organization's office in Isfahan city (Isfahan) over the non-fulfillment of contract obligations and demanded a salary increase.",0,crowd size=no report,1729592851
IRN29093,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 2,35.7512,51.3616,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of the Social Security Organization protested in front of the Social Security Organization in Tehran - District 2 (Tehran) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1729592851
IRN29094,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of the Social Security Organization protested in front of the Social Security Organization in Kermanshah city (Kermanshah) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1729592851
IRN29095,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of the Social Security Organization protested in front of the Social Security Organization in Rasht city (Gilan) over the lack of salary equalization and poor living conditions. They also condemned the death sentence against Sharifah Mohammadi and Esmail Gerami, two labor activists.",0,crowd size=no report,1729592851
IRN29097,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of Kerman steel industries protested in front of the Steel Servants Pension Organization's office in Kerman city (Kerman) over the non-fulfillment of contract obligations and demanded a salary increase.",0,crowd size=no report,1729592851
IRN29098,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Semnan,Shahrud,Central,Shahrud,36.4182,54.9763,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, retirees of Semnan steel industries protested in front of the Steel Servants Pension Organization's office in Shahrud city (Semnan) over the non-fulfillment of contract obligations and demanded a salary increase.",0,crowd size=no report,1729592851
IRN29099,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, workers of coal mines rallied in Kerman city (Kerman) to demand the implementation of the plan to remove the salary ceiling.",0,crowd size=no report,1729592851
IRN29100,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Kashan,Central,Kashan,33.9973,51.4416,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, taxi drivers rallied outside the Islamic City Council in Kashan city (Isfahan) to protest against the decision of the mayor of Kashan to cut off wireless networks and create job, livelihood and family problems for them.",0,crowd size=no report,1729592851
IRN29131,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 12,35.6810,51.4291,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 13 October 2024, retired teachers staged a rally in front of the Planning and Budget Organization in Tehran - District 12 (Tehran) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1729592851
IRN29132,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, educators of the Literacy Movement Organization staged a protest in front of the Ministry of Education in Tehran - District 6 (Tehran) to demand determining their job status and recruiting in the Ministry of Education.",0,crowd size=no report,1729592851
IRN29134,2024-10-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Qazvin,Qazvin,Central,Qazvin,36.2688,50.0041,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 October 2024, clients of the Novin Taravat Khodro Rezayat Company staged a rally in Qazvin city (Qazvin) to demand that the company deliver the services the clients paid for.",0,crowd size=no report,1729592851
IRN29147,2024-10-13,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Iran (1989-),,State forces,Civilians (Afghanistan),Refugees/IDPs (Afghanistan),Civilians,State forces-Civilians,Civilian targeting,364,Middle East,Iran,Sistan and Baluchestan,Saravan,Jaleq,Kalagan,27.4287,62.7785,2,Haalvash; Iran International; Iran Wire; VOA,Other-Regional,"On 13 October 2024, Iranian military forces opened fire on a group of Afghan migrants attempting to cross the border illegally near Kalagan village on the Iran-Pakistan border (Sistan and Baluchestan). The troops also used rocket-propelled grenades (RPGs), leading to an unspecified number of fatalities. The Iranian government has denied both the shootings and any resulting casualties at the border. Unspecified number of fatalities coded as 10.",10,,1729592851
IRN29085,2024-10-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Mohr,Central,Khowshabad,27.4739,52.9553,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 12 October 2024, workers employed at the Pars Oil and Gas Company protested outside their working place at the Parsian Gas Refinery Company in Khowshabad village (Fars) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1729592851
IRN29086,2024-10-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 3,35.7661,51.4261,1,Eteraze Bazar; Human Rights Activists in Iran (HRA),Local partner-Other,"On 12 October 2024, municipal workers and city officers rallied outside the Shahrban and Harimban Company of Tehran Municipality in Tehran - District 3 (Kohgiluyeh and Boyer-Ahmad) to demand the payment of wage arrears.",0,crowd size=no report,1729592851
IRN29087,2024-10-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Izeh,Central,Izeh,31.8341,49.8673,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 12 October 2024, employees of Abfa Company held a protest in front of the Water and Sewage Department in Izeh city (Khuzestan) over the 3-month non-payment of salaries.",0,crowd size=no report,1729592851
IRN29088,2024-10-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Yazd,Central,Yazd,31.8972,54.3675,2,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 12 October 2024, workers of Toos Asphalt Company, who operate at Chadormalu Iron Ore Mine Company, protested at their workplace near Yazd (Yazd) to demand an increase in their basic salary and improve their supplementary insurance status.",0,crowd size=no report,1729592851
IRN29128,2024-10-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Eteraze Bazar; Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 12 October 2024, applicants for the Iranian University Entrance Exam rallied in front of the Supreme Council of the Cultural Revolution in Tehran - District 6 (Tehran) to protest against the Supreme Council of the Cultural Revolution's approval of the effect of GPA on the Iranian University Entrance Exam.",0,crowd size=no report,1729592851
IRN29064,2024-10-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Abumusa,Central,Sirri Island,25.9083,54.5316,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 11 October 2024, Continental Plateau Oil Company employees under the Ministry of Petroleum protested on the Nasr oil platform in Sirri Island (Hormozgan) to demand the removal of the salary cap, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1728963289
IRN29067,2024-10-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Muslim Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,South Khorasan,Birjand,Central,Birjand,32.8663,59.2211,1,Iranian Student News Agency,National,"On 11 October 2024, local residents, including Muslim worshipers, staged a march after Friday prayer in Birjand city (South Khorasan) to support Palestinians and denounce Israeli ground operations in Gaza and airstrikes in Lebanon.",0,crowd size=no report,1728963289
IRN29068,2024-10-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Muslim Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,West Azerbaijan,Urumia,Central,Orumiyeh,37.5527,45.0761,1,Iranian Student News Agency,National,"On 11 October 2024, local residents, including Muslim worshipers, staged a march after Friday prayer in Orumiyeh city (West Azerbaijan) to support Palestinians and denounce Israeli ground operations in Gaza and airstrikes in Lebanon.",0,crowd size=no report,1728963289
IRN29069,2024-10-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Muslim Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Borujerd,Central,Borujerd,33.8973,48.7516,1,Islamic Republic News Agency,National,"On 11 October 2024, local residents, including Muslim worshipers, staged a march after Friday prayer in Borujerd city (North Khorasan) to support Palestinians and denounce Israeli ground operations in Gaza and airstrikes in Lebanon.",0,crowd size=no report,1728963289
IRN29062,2024-10-10,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Yazd,Central,Yazd,31.8972,54.3675,2,Human Rights Activists in Iran (HRA),Local partner-Other,"On 10 October 2024, workers of Toos Asphalt Company, who operate at Chadormalu Iron Ore Mine Company, protested at their workplace for the second day in a row near Yazd (Yazd) to demand an increase in their basic salary and improve their supplementary insurance status.",0,crowd size=no report,1728963289
IRN29063,2024-10-10,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Bafq,Central,Bafq,31.6035,55.4025,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 10 October 2024, workers of Central Iron and Steel Company rallied at the Friday prayer in Bafq city (Yazd) over the non-fulfillment of pension fund obligations and the non-transfer of preferred shares.",0,crowd size=no report,1728963289
IRN29065,2024-10-10,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,Central,Jam,27.8282,52.3254,1,Eteraze Bazar; Human Rights Activists in Iran (HRA),Local partner-Other,"On 10 October 2024, employees of the Iranian oil industry, along with their family members, protested outside the cultural center in Jam city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1728963289
IRN29060,2024-10-09,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Lamerd,Central,Lamerd,27.3340,53.1790,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 9 October 2024, workers of the Cement Factory rallied and picketed outside their workplace in Lamerd city (Fars) to demand the payment of salary arrears.",0,crowd size=no report,1728963289
IRN29061,2024-10-09,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Yazd,Central,Yazd,31.8972,54.3675,2,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 9 October 2024, workers of Toos Asphalt Company, who operate at Chadormalu Iron Ore Mine Company, protested at their workplace near Yazd (Yazd) to demand an increase in their basic salary and improve their supplementary insurance status.",0,crowd size=no report,1728963289
IRN29071,2024-10-09,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Sistan and Baluchestan,Hirmand,Central,Dust Mohammed,31.1447,61.7925,1,Baloch Campaign; Human Rights Activists in Iran (HRA),Local partner-Other,"On 9 October 2024, students of the Hirmand Campus University rallied outside the county governor's office in Dust Mohammed city (Sistan and Baluchestan) to protest against the authorities' lack of attention to educational problems and the lack of suitable facilities for studying.",0,crowd size=no report,1728963289
IRN29096,2024-10-09,2024,1,Political violence,Riots,Mob violence,Rioters (Iran),Baloch Ethnic Group (Iran); Baloch Ethnic Group (Pakistan); Smugglers (Iran),Rioters,Police Forces of Iran (1989-),,State forces,State forces-Rioters,,364,Middle East,Iran,Sistan and Baluchestan,Chabahar,Dashtiari,Pasabandar,25.0681,61.4107,1,Haalvash,Other,"On 9 October 2024, clashes erupted between local Baloch residents and police forces in Pasabandar village (Sistan and Baluchestan). The violence broke out during a police operation aimed at seizing the boats of Sukhtbars, or Baloch fuel smugglers. The police, using speedboats, pursued the smugglers' boats, resulting in a incident where one of the local Sukhtbars was struck in the head and killed when his boat was rammed. Authorities arrested at least 19 individuals, including both local and Pakistani Sukhtbars or Baloch fuel smugglers.",1,crowd size=no report,1729592851
IRN29056,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Lengeh,Kish,Lavan Island,26.8074,53.3741,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 8 October 2024, Continental Plateau Oil Company employees under the Ministry of Petroleum protested in Lavan Island (Hormozgan) to demand the removal of the salary cap, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1728963289
IRN29057,2024-10-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 8 October 2024, truck and minibus drivers rallied in front of a gas station in Isfahan city (Isfahan) over the shortage in diesel quotas and blocking their fuel cards.",0,crowd size=no report,1728963289
